ItemCode	Description	PrimarySupplier	PrimarySupplierProductCode	Barcode	ProductGroup	ProductGroupName	RetailPrice	QtyOnHand	QtyOnOrder	CreationDate	Status	LastSellPriceChange	Duplicate pairs
4052199275666	MOLICARE PREM MOB 10D LGE 14PK	APIQ	33385	4052199275666	INC	Mens & Womens Incontinence	42.49	70	0	11/09/2018	A	13/03/2020	
4052199275635	MOLICARE PREM MOB 10D MED 14PK	APIQ	33386	4052199275635	INC	Mens & Womens Incontinence	42.49	55	0	3/08/2018	A	23/01/2019	
4052199275697	MOLICARE PREM MOB 10D XLGE 14PK	APIQ	33384	4052199275697	INC	Mens & Womens Incontinence	42.49	58	0	11/09/2018	A	21/12/2020	
4052199275451	MOLICARE PREM MOB 6D LGE 14	APIQ	33467	4052199275451	INC	Mens & Womens Incontinence	34.99	26	0	5/07/2018	A	7/05/2020	
4052199275420	Molicare Prem Mob 6D Med 14Pk	1APIQ	33775		INC	Mens & Womens Incontinence	34.99	22	0	1/08/2018	A	21/12/2020	
4052199275390	MOLICARE PREM MOB 6D SML 14PK	APIQ	33469	4052199275390	INC	Mens & Womens Incontinence	34.99	54	0	3/08/2018	A	21/12/2020	
4052199275482	MOLICARE PREM MOB 6D XGLE 14PK	APIQ	33388	4052199275482	INC	Mens & Womens Incontinence	34.99	37	0	3/08/2018	A	23/01/2019	
4052199275369	MOLICARE PREM MOB 6D XSML	1APIQ	9158404		INC	Mens & Womens Incontinence	34.99	-18	0	1/06/2021	A		
4049500980807	Molicare Prem Mobile ?	APIQ	299421	4049500980807	INC	Mens & Womens Incontinence	31.49	9	0	10/02/2011	A	21/06/2018	
4052199275277	MOLICARE PREM MOBILE 5D MED	APIQ	35911	4052199275277	INC	Mens & Womens Incontinence	35.49	2	0	27/08/2018	A	2/09/2020	
4052199275338	MOLICARE PREM MOBILE 5D XLGE	APIQ	35913	4052199275338	INC	Mens & Womens Incontinence	35.49	3	0	1/09/2020	A	2/09/2020	
4052199275574	MOLICARE PREM MOBILE 8D LGE	APIQ	32198	4052199275574	INC	Mens & Womens Incontinence	38.99	45	0	17/07/2018	A	23/01/2019	
4052199275543	Molicare Prem Mobile 8D Med 14PK	APIQ	33387	4052199275543	INC	Mens & Womens Incontinence	38.99	84	0	5/07/2018	A	28/11/2018	
4052199275512	Molicare Prem Mobile 8D Sml	1APIQ	32199		INC	Mens & Womens Incontinence	38.99	34	0	1/08/2018	A	27/02/2019	
4052199275604	MOLICARE PREM MOBILE 8D XLGE	APIQ	32221	4052199275604	INC	Mens & Womens Incontinence	38.99	32	0	5/07/2018	A	7/05/2020	
4052199244266	Molicare Prem Slip Ex/Plus Lge	1APIQ	437004338		INC	Mens & Womens Incontinence	52.49	0	0	8/07/2019	A	8/07/2019	
4052199208695	Molicare Prem Slip S/plus Lge	APIQ	324	4052199208695	INC	Mens & Womens Incontinence	62.49	0	0	16/12/2015	A	22/03/2019	
4052199228112	Molicare Prem Slip S/plus Small	APIQ	280	4052199228112	INC	Mens & Womens Incontinence	62.49	11	0	19/01/2016	A	22/03/2019	
4052199299587	MOLICARE PREMIUM ELASTIC 9D X-LARGE	APIQ	56613	4052199299587	INC	Mens & Womens Incontinence	35.49	8	0	18/01/2021	A	22/01/2021	
4049500980784	Molicare Premium Slip Med 8D	APIQ	299405	4049500980784	INC	Mens & Womens Incontinence	62.49	34	0	24/12/2012	A	22/03/2019	
4049500112857	Molicare Skin Barrier Cream	APIQ	393452	4049500112857	SKN	Skincare	11.49	21	0	2/07/2013	A	30/10/2018	
4049500112840	Molicare Skin Protection Foam	APIQ	393444	4049500112840	SKN	Skincare	11.49	32	0	14/06/2013	A	30/10/2018	
4052199260785	Molicare Skin Wash 500mL	9APIQ	4.0522E+12		IL	Independent Living	10.99	11	0	26/05/2021	A		
4052199208664	Molicare Slip Maxi  Med 9D	APIQ	165532	4052199208664	INC	Mens & Womens Incontinence	32.49	21	0	16/12/2015	A	22/03/2019	
4052199246826	Molicare Slip Maxi Small	1APIQ	165531		INC	Mens & Womens Incontinence	32.49	12	0	30/01/2018	A	1/04/2019	
4052199275932	MOLICARE WOMEN PANTS MED 7D	1APIQ			CON	Confectionery	15.99	8	0	22/06/2021	A		
4049500340632	MOLIMED FOR MEN ACTIVE *disc	APIQ	1686007	4049500340632	OBS	Obsolete	11.99	-5	0	12/11/2014	C	25/10/2018	
4049500976954	MOLIMED PAD MAXI 14 EACH*disc	APIQ	968684	4049500976954	OBS	Obsolete	12.99	0	0	30/11/2005	C	21/06/2018	
4049500340397	MOLIMED PAD MEN PROT 14*disc	APIQ	971715	4049500340397	OBS	Obsolete	13.99	0	0	23/02/2006	C	7/09/2015	
4049500976893	MOLIMED PAD MICRO 14 EACH*disc	APIQ	460664	4049500976893	OBS	Obsolete	4.99	0	0	23/02/2006	C	23/08/2017	
4049500976930	MOLIMED PAD MIDI 14 EACH*disc	APIQ	968676	4049500976930	OBS	Obsolete	7.99	0	0	23/02/2006	C	7/09/2015	
4049500976916	MOLIMED PAD MINI 14 EACH*disc	APIQ	968641	4049500976916	OBS	Obsolete	6.49	-1	0	23/02/2006	C	7/09/2015	
4049500248402	MOLIMED PAD UL/ MICRO 28 E*disc	APIQ	971707	4049500248402	OBS	Obsolete	5.49	0	0	23/02/2006	C	13/07/2018	
4049500343442	MOLIMED PANTS ACTIVE LARG *disc	APIQ	971723	4049500343442	OBS	Obsolete	16.49	0	0	4/01/2008	C	13/07/2018	
4049500343459	MOLIMED PANTS ACTIVE MED *disc	APIQ	971758	4049500343459	OBS	Obsolete	18.99	-2	0	28/06/2007	C	9/04/2018	
437013136	MOLINEA PLUS 110G 60X90CM HARTMAN	1APIQ	437013136		INC	Mens & Womens Incontinence	1.49	0	0	13/08/2019	A	13/08/2019	
7323190174577	MOLNLYCKE MEPILEX BOARD FLEX 10X10C	APIQ	61756	7323190174577	WC	Bandaids/Dressing/ Woundcare	88.99	2	0	11/12/2020	A	16/12/2020	
999961754	MOLNLYCKE MEPILEX BOARD LITE 7.5X7.	APIQ	61754	999961754	FA	First Aid	22.49	9	0	12/11/2020	A	11/12/2020	
7332551580216	MOLNLYCKE MEPILEX BORD AG 7.5X7.5CM	APIQ	61758	7332551580216	WC	Bandaids/Dressing/ Woundcare	94.99	2	0	29/03/2021	A	8/04/2021	
7332551580254	MOLNLYCKE MEPILEX BORDER AG 10X10CM	APIQ	61759	7332551580254	WC	Bandaids/Dressing/ Woundcare	173.49	2	0	8/07/2021	A	29/07/2021	
9316626103164	MOMASONE CREAM 0.1% 15G	APIQ	912646	9316626103164	DIS	Dispensary	6.49	143	6	2/03/2015	A	22/06/2020	
9316626103232	MOMASONE LOTION 0.1% 30ML	APIQ	11439	9316626103232	DIS	Dispensary	0	5	0	2/08/2021	A	3/08/2021	
9316626103461	MOMASONE OINT 0.1% 50G	APIQ	28886	9316626103461	DIS	Dispensary	0	-1	0	5/10/2017	A	8/06/2018	
9316626103454	MOMASONE OINT 01.% 15G	APIQ	29344	9316626103454	DIS	Dispensary	0	10	0	21/09/2017	A	30/07/2018	
9316626605958	MOMEX SR TAB 100MG 28	APIQ	347957	9316626605958	DIS	Dispensary	0	0	0	7/04/2017	A	7/04/2017	
9350299005363	MOMEX SR TAB 10MG 28	APIQ	347922	9350299005363	DIS	Dispensary	0	38	0	26/11/2019	A	27/11/2019	
9350299005370	MOMEX SR TAB 30MG 28	APIQ	347930	9350299005370	DIS	Dispensary	39.99	0	0	14/09/2018	A	14/09/2018	
9350299005387	MOMEX SR TAB 60MG 28	APIQ	347949	9350299005387	DIS	Dispensary	69.49	24	0	18/12/2018	A	18/12/2018	
9323610005205	MONACE TAB 20MG BL 30	APIQ	245186	9323610005205	DIS	Dispensary	0	0	0	5/10/2016	A	5/10/2016	
9322882004817	MONODUR TABLETS 120MG 30	APIQ	682802	9322882004817	DSP	Ethical Deals	0	33	23			25/10/2017	
200918	MONODUR TABLETS 60MG 30	APIQ	466999		DIS	Dispensary	10.99	-2	10			15/03/2017	
9323820000267	MONOPRIL TABS 10MG 30	APIQ	531782	9323820000267	DIS	Dispensary	9.99	7	11				
9350299006940	MONTELAIR 10MG TAB 28	1APIQ	55770	9350299006940	DIS	Dispensary	0	7	0	22/01/2020	A	22/01/2020	
9350299006926	MONTELAIR TAB 4MG 28	APIQ	55657	9350299006926	DIS	Dispensary	0	3	0	16/04/2020	A	20/04/2020	
9350299006933	MONTELAIR TAB 5MG 28	APIQ	55658	9350299006933	DIS	Dispensary	0	5	0	19/03/2020	A	27/03/2020	
9346697004206	MONTELUKAST AN 10MG TAB BLS 28	APIQ	14169	9346697004206	DIS	Dispensary	0	0	0	28/02/2020	A	11/03/2020	
9346697004176	MONTELUKAST AN 5MG CHEWABLE TAB BLS	APIQ	14171	9346697004176	DIS	Dispensary	0	0	0	20/04/2020	A	20/04/2020	
9338475030200	MONTELUKAST APOTEX 10MG FCT TAB BLS	APIQ	52262	9338475030200	DIS	Dispensary	0	21	0	24/12/2019	A	7/01/2020	
9338475030170	MONTELUKAST APOTEX TAB 4MG FCT 28 B	APIQ	207225	9338475030170	DIS	Dispensary	0	5	0	18/08/2020	A	18/08/2020	
9334926000105	MONTELUKAST GH TAB 10MG BL 28	APIQ	203661	9334926000105	DIS	Dispensary	0	23	0	19/04/2016	A	20/04/2016	
9323610009241	MONTELUKAST MYLAN 4MG 28 BL	APIQ	60558	9323610009241	DIS	Dispensary	0	2	0	25/05/2021	A	31/05/2021	
9334820001062	MONUROL 3GM SACHET	APIQ	30270	9334820001062	DIS	Dispensary	0	1	0	31/01/2018	A	31/01/2018	
9300615056920	MORNING FRESH T/TREE ORANGE 450ML	APIQ	299413	9300615056920	SPE	SPECIALS	4.99	0	0	16/09/2009	A	16/12/2016	
930061505574	MORNING FRH DWL ASST 250ML	APIQ	279579	930061505574	SPE	SPECIALS	2.99	0	0	10/02/2009	A	11/10/2017	
9300615055831	MORNING FSH DWL A/BAC LEMON 400ML	APIQ	939463	9300615055831	SPE	SPECIALS	2.99	43	0	16/06/2015	A	12/04/2021	
9300615055626	MORNING FSH DWL Asst 450ML	APIQ	261688	9300615055626	SPE	SPECIALS	4.99	144	0	21/10/2010	A	11/04/2017	
9300615055756	MORNING FSH DWL LEM 250ML	APIQ	279587	9300615055756	SPE	SPECIALS	2.99	0	0	10/02/2009	A	10/02/2009	
9300615055619	MORNING FSH DWL LEM 450ML	APIQ	261661	9300615055619	SPE	SPECIALS	4.99	0	0	21/10/2010	A	11/10/2017	
9300615055909	MORNING FSH DWL LEMON 400ML	APIQ	947938	9300615055909	SPE	SPECIALS	3.49	0	0	16/06/2015	A	7/06/2018	
9300615054247	MORNING FSH DWL LEMON 900ML	APIQ	880183	9300615055664	SPE	SPECIALS	4.99	0	0	11/08/2010	A	13/09/2018	
9300615055817	MORNING FSH DWL ORIGINAL 400ML	APIQ	947911	9300615055817	SPE	SPECIALS	2.99	-40	0	16/06/2015	A	3/12/2020	
9300615056906	MORNING FSH DWL T/TREE 450ML	APIQ	299391	9300615056906	SPE	SPECIALS	3.99	0	0	16/09/2009	A	20/09/2016	
9313109452054	MORPH INJ 10MG 5X1ML BL	APIQ	627682	9313109452054	DIS	Dispensary	0	-11	0			26/08/2015	
9313109454058	MORPH INJ 15MG 5X1ML BL	APIQ	627690	9313109454058	DIS	Dispensary	0	0	0				
9313109458056	MORPH INJ 30MG 5X1ML BL	APIQ	430323	9313109458056	DIS	Dispensary	0	-11	5				
9326307000514	MORPH MIX ORDINE 1MG 200ML	APIQ	649384	9326307000514	DIS	Dispensary	0	1	0	7/10/2016	A	7/10/2016	
9316795003913	MORPH MIX*ORDINE 10M 200M	APIQ	486248	9316795003913	DIS	Dispensary	0	0	0				
9316795003203	MORPH MIX*ORDINE 2MG 200M	APIQ	717851	9316795003203	DIS	Dispensary	0	50	0				
9316795003210	MORPH MIX*ORDINE 5MG 200M	APIQ	717878	9316795003210	DIS	Dispensary	0	55	0				
9349029000129	MORPHINE JUNO 100MG/5ML 5	APIQ	18112	9349029000129	DIS	Dispensary	0	-1	0	30/08/2017	A	30/08/2017	
9349029000099	MORPHINE JUNO 10MG/1ML 5	APIQ	17980	9349029000099	DIS	Dispensary	10.99	15	0	7/12/2016	A	7/12/2016	
9349029000112	MORPHINE JUNO 20MG/1ML 5	APIQ	18111	9349029000112	DIS	Dispensary	0	5	0	18/01/2017	A	18/01/2017	
9349029000105	MORPHINE JUNO 50MG/5ML 5	APIQ	18113	9349029000105	DIS	Dispensary	27.49	3	0	24/08/2017	A	24/08/2017	
9338475015726	MORPHINE MR APOTEX TAB 10MG 28	APIQ	354643	9338475015726	DIS	Dispensary	0	7	0	3/03/2021	A	5/03/2021	
9338475015733	MORPHINE MR APOTEX TAB 30MG 28	APIQ	354651	9338475015733	DIS	Dispensary	0	11.36	0	17/12/2020	A	22/12/2020	
9346438000320	MORPHINE SULF 10MG/1ML PK5 DD	SIGMA	324442	9346438000320	DIS	Dispensary	0	4	0	3/06/2021	A	10/06/2021	
9310045401214	MORTEIN FAST KNOC/DN 200G	APIQ	432245	9310045401214	SPE	SPECIALS	7.99	0	0	18/01/2018	A	18/01/2018	
9300701950286	MORTEIN O/LESS F&INS 250G	APIQ	792470	9300701950286	OTC	Over the Counter	7.49	0	0	28/02/2020	A	28/02/2020	
9335607000056	MOSQUITO CLICK	APIQ	270768	9335607000056	OTC	Over the Counter	21.49	15	0	24/04/2006	A	16/12/2019	
9317376664011	MOTILIUM TAB 10MG 100	APIQ	511617	9317376664011	DIS	Dispensary	0	-1	0				
9317376664073	MOTILIUM TAB 10MG 25	APIQ	572179	9317376664073	DSP	Ethical Deals	0	18.8	288			13/07/2018	
9313776064048	MOUTH GD JNR BLUE 6404	SIGMA	784546	9313776064048	BRA	Sports Braces & Therapy	10.99	1	0	21/02/2007	A	24/02/2016	
9313776064000	MOUTH GD JNR CLEAR 6400	SIGMA	145912	9313776064000	BRA	Sports Braces & Therapy	10.99	-2	0	24/02/2016	A	24/02/2016	
9313776064031	MOUTH GD JNR RED 6403	SIGMA	86934	9313776064031	BRA	Sports Braces & Therapy	10.99	-2	0	24/02/2016	A	24/02/2016	
9313776064123	MOUTH GD SENIOR BLACK 6412	APIQ	683213	9313776064123	BRA	Sports Braces & Therapy	10.99	-3	0	21/02/2007	A	22/09/2016	
9313776064086	Mouth GD Senior Clear 6403	APIQ	468940	9313776064086	BRA	Sports Braces & Therapy	10.99	5	0	24/03/2015	A	5/04/2016	
9331456002036	MOUTH ULCER 212 CAP 4	APIQ	307912	9331456002036	EAR	Ear and Nose Care	9.49	0	0	2/01/2020	A	7/01/2020	
9331456006607	MOUTH ULCER 8 CAPSULES	APIQ	42938	9331456006607	ANH	Antihistamine/Allergy/Hayfever	17.99	0	0	22/07/2019	A	23/07/2019	
9327408001189	MOVALIS 15MG 30 TABS	APIQ	861499	9327408001189	DIS	Dispensary	0	762.88	0	6/12/2004	A	13/07/2018	
9327408002490	MOVALIS 15MG CAP 30	APIQ	289957	9327408002490	DIS	Dispensary	0	45.34	0	2/03/2009	A	18/06/2018	
9327408001172	MOVALIS 7.5MG 30 TABS	APIQ	861553	9327408001172	DIS	Dispensary	0	301	0	6/12/2004	A	3/11/2016	
5012748003576	MOVICOL JUNIOR 6.9GX30 SATCHET	APIQ	309362	5012748003576	LAX	Laxatives	19.99	15	0	11/12/2009	A	2/06/2016	
5012748008199	MOVICOL LIQ ORANGE CONC 500ML	APIQ	585297	5012748008199	LAX	Laxatives	12.99	9	0	20/06/2014	A	13/11/2015	
5012748004290	MOVICOL RTT 10X25ML SACHET	APIQ	16645	5012748004290	LAX	Laxatives	14.99	1	0	6/08/2020	A	7/08/2020	
5012748118058	MOVICOL SACH 13GX13.8 X8	APIQ	485977	5012748118058	LAX	Laxatives	11.99	13	0	21/09/2005	A	7/11/2016	
5012748005617	MOVICOL SACH CHOC 13.9G X 30	APIQ	350842	5012748005617	LAX	Laxatives	19.99	12	0	25/07/2012	A	21/06/2018	
5012748005594	MOVICOL SACH FLAV/FREE 30	APIQ	350869	5012748005594	LAX	Laxatives	19.99	44	0	22/04/2013	A	19/06/2018	
5012748004221	MOVICOL SACH JUNR CHOC 6.9GX30	APIQ	588776	5012748004221	LAX	Laxatives	19.99	3	0	7/03/2017	A	7/03/2017	
5012748111059	MOVICOL SACHET 13.8GMX30	APIQ	604194	5012748111059	LAX	Laxatives	19.99	38	237			29/01/2019	
5012748113053	MOVICOL-HALF 30S LEM-LIME (6.9G)	APIQ	488690	5012748113053	LAX	Laxatives	19.99	-1	0	11/09/2007	A	4/08/2016	
5012748402058	MOVIPREP 1 X BOWEL PREP	APIQ	292818	5012748402058	DIS	Dispensary	25.99	16	0	3/04/2013	A	30/08/2017	
5012748003750	MOVIPREP ORANGE 1 X BOWEL PREP	APIQ	455393	5012748003750	DIS	Dispensary	29.99	-1	0	23/04/2014	A	26/04/2016	
5099151015105	MOVOX TAB  50MG BL 30	APIQ	863718	5099151015105	DIS	Dispensary	0	4	0	30/03/2020	A	30/03/2020	
5099151015099	MOVOX TAB 100MG BL 30	APIQ	721964	5099151015099	DIS	Dispensary	0	0	0	19/08/2020	A	21/08/2020	
9323610005298	MOXICAM 15MG TABS  X 30	APIQ	254525	9323610005298	DIS	Dispensary	0	0	0	26/07/2007	A		
9323610005281	MOXICAM TAB  7.5MG BL 30	APIQ	254517	9323610005281	DIS	Dispensary	0	0	0	16/06/2020	A	18/06/2020	
9327408002063	MOXICLAV DUO  500/12 *disc	APIQ	349461	9327408002063	OBS	Obsolete	0	2	6	3/05/2013	C	10/08/2017	
9327408002070	MOXICLAV DUO FORTE 875/12	APIQ	349453	9327408002070	DIS	Dispensary	0	-1.42E-14	0	3/05/2013	A	7/06/2018	
9338475031207	MOXIFLOXACIN APO 400MG TAB 5 BL	APIQ	24679	9338475031207	DIS	Dispensary	0	0	0	21/01/2020	A	22/01/2020	
9334926003984	MOXONIDINE GH 200MCG 30 TAB	APIQ	41178	9334926003984	DIS	Dispensary	0.49	1	0	19/11/2018	A	19/11/2018	
9334926003991	MOXONIDINE GH 400MCG 30 TAB	APIQ	41177	9334926003991	DIS	Dispensary	0.49	1	0	19/11/2018	A	19/11/2018	
5099151015242	MOXONIDINE GX 200MG BL 30 TAB	APIQ	37004	5099151015242	DIS	Dispensary		11	0	5/11/2018	A	29/03/2019	
5099151015259	MOXONIDINE GX 400MG BL 30 TAB	APIQ	37005	5099151015259	DIS	Dispensary		-1	0	7/02/2019	A	29/03/2019	
5099151015228	MOXONIDINE MYL 0.2MG 30TAB BL	APIQ	35209	5099151015228	DIS	Dispensary	0	1	0	30/05/2018	A	26/09/2018	
5099151015235	MOXONIDINE MYL 0.4MG 30TAB BL	APIQ	35210	5099151015235	DIS	Dispensary	0	0	0	30/05/2018	A	30/08/2018	
9350299007466	MOXOTENS TAB 0.2 MCG 30	APIQ	56385	9350299007466	DIS	Dispensary	0	43	0	21/02/2020	A	24/02/2020	
9350299007473	MOXOTENS TAB 0.4 MCG 30	APIQ	56389	9350299007473	DIS	Dispensary	0	56.9	0	21/02/2020	A	24/02/2020	
1279	Mps Small Packette Disp	1APIQ	1279		MED	Medication Aids	12.99	-2	0	16/06/2020	A		
9346380000010	MS 2 STEP COMPOSITE PACK	APIQ	14447	9346380000010	DIS	Dispensary	0	0	0	30/10/2020	A	11/12/2020	
72680	MS CONTIN 100MG 28	APIQ	341797	72680	DIS	Dispensary	0	7	0			8/09/2020	
9315430054600	MS CONTIN 10MG 28	APIQ	341460	9315430054600	DIS	Dispensary	0	1	0				
9326307000422	MS CONTIN 15MG 28	APIQ	341479	9326307000422	DIS	Dispensary	0	9	0				
9315430054624	MS CONTIN 30MG 28	APIQ	341487	9315430054624	DIS	Dispensary	0	0.65	0				
9326307001092	MS CONTIN SUSPENSION  20M	APIQ	340510	9326307001092	DIS	Dispensary	0	3	0	15/07/2011	A	29/03/2019	
9326307001108	MS CONTIN SUSPENSION  30MG 28	APIQ	340529	9326307001108	DIS	Dispensary	81.99	0	0	5/09/2017	A	5/09/2017	
9326307001115	MS CONTIN SUSPENSION 60MG	APIQ	340537	9326307001115	DIS	Dispensary	0	0	0	3/10/2014	A	3/10/2014	
9326307000446	MS CONTIN TABLETS  5MG 28	APIQ	341452	9326307000446	DIS	Dispensary	0	12	0	27/07/2011	A	27/07/2011	
9326307000484	MS CONTIN TABLETS 60MG 28	APIQ	341789	9326307000484	DIS	Dispensary	0	12.9	0	27/06/2011	A	27/06/2011	
9326307001054	MS MONO CAPSULES  30MG 14	APIQ	341401	9326307001054	DIS	Dispensary	0	2.58	0	18/08/2011	A	18/08/2011	
9326307001061	MS MONO CAPSULES  60MG 14	APIQ	341428	9326307001061	DIS	Dispensary	39.99	4	0	28/12/2012	A	9/11/2020	
9326307001078	MS MONO CAPSULES  90MG 14	APIQ	341436	9326307001078	DIS	Dispensary	0	1	0	31/07/2013	A	15/03/2017	
9326307001085	MS MONO CAPSULES 120MG 14	APIQ	341444	9326307001085	DIS	Dispensary	69.49	0.5	0	15/11/2012	A	15/11/2012	
8714207452501	MULTIGYN FLORA PLUS 5ML 5 PACK	APIQ	14668	8714207452501	VIT	Vitamins	27.99	0	0	19/03/2021	A	8/04/2021	
5000101090561	MUM AND ME BABY BATH 500M	APIQ	405744	5000101090561	BAB	Baby Care	9.99	0	0	27/11/2013	A	27/11/2013	
5000101090486	MUM AND ME BABY MASG OIL	APIQ	407038	5000101090486	BAB	Baby Care	14.99	0	0	11/12/2013	A	11/12/2013	
5000101090059	MUM AND ME BABY WASH 300M	APIQ	406791	5000101090059	BAB	Baby Care	18.99	0	0	11/12/2013	A	6/11/2018	
5000101089060	MUM AND ME BATH SOAK 300M	APIQ	407054	5000101089060	BAB	Baby Care	6.99	0	0	21/11/2013	A	21/11/2013	
5000101089633	MUM AND ME BATH SOAK 300M	APIQ	405604	5000101089633	BAB	Baby Care	9.99	0	0	27/11/2013	A	27/11/2013	
5000101090134	MUM AND ME BBY BODY CRM 1	APIQ	405647	5000101090134	BAB	Baby Care	19.49	0	0	11/12/2013	A	13/10/2015	
5000101089220	MUM AND ME BODY LOTION 30ML	APIQ	406902	5000101089220	BAB	Baby Care	8.99	0	0	16/01/2015	A	16/01/2015	
5000101088919	MUM AND ME SOOTHING SPARY	APIQ	405663	5000101088919	BAB	Baby Care	7.99	0	0	2/12/2013	A	2/12/2013	
5000101088674	MUM AND ME STRCH MARK CRM	APIQ	407143	5000101088674	SKN	Skincare	16.99	0	0	27/11/2013	A	27/11/2013	
5000101089398	MUM AND ME STRCH MRK FADE	APIQ	406945	5000101089398	SKN	Skincare	16.99	0	0	27/11/2013	A	27/11/2013	
9300626468798	MUM DEO AP/DRY SHOWER FRESH 100G	APIQ	830720	9300626468798	OTC	Over the Counter	6.49	0	0	1/03/2017	A	1/03/2017	
9300626468842	MUM DEO APDRY ACTIVE 100G	APIQ	595357	9300626468842	HB	Health & Beauty	6.49	0	0	20/05/2014	A	20/05/2014	
9300626468781	MUM DEO APDRY COOL PINK 100g	APIQ	830690	9300626468781	HB	Health & Beauty	6.49	0	0	3/06/2014	A	3/06/2014	
93626439	MUM DEO RO DRY ACTIVE 50M	APIQ	676993	93626439	HB	Health & Beauty	4.99	0	0	24/06/2014	A	24/06/2014	
93626453	MUM R/O DRY COOL PINK 50ML	APIQ	628042	93626453	HB	Health & Beauty	3.99	0	0	6/01/2009	A		
735282241833	MUNCHKIN DELUXE FRESH FEEDER ASSORT	APIQ	23226	735282241833	BAB	Baby Care	9.99	0	0	25/09/2017	A	25/09/2017	
735282157455	MUNCHKIN LATCH STERILIZER BAGS 6 PA	APIQ	23213	735282157455	BAB	Baby Care	13.99	1	0	16/10/2019	A	18/10/2019	
735282438677	MUNCHKIN LOVE-A-BOWLS 10 PIECE SET	APIQ	23227	735282438677	BAB	Baby Care	14.99	0	0	16/10/2019	A	18/10/2019	
735282271885	MUNCHKIN STAY-PUT SUCTION BOWLS 3 P	APIQ	23216	735282271885	BAB	Baby Care	16.99	0	0	16/10/2019	A	18/10/2019	
735282125010	MUNCHKIN THE MEDICATOR ASSORTED	APIQ	23210	735282125010	BAB	Baby Care	6.99	2	0	25/09/2017	A	25/09/2017	
9326307008879	Mundicare A/Sept Melaleuca Oil*disc	APIQ	27067	9326307008879	OBS	Obsolete	11.99	0	0	7/02/2018	C	9/02/2018	
9326307007865	MUNDICARE ANTISEPTIC GEL 50*disc	APIQ	13446	9326307007865	OBS	Obsolete	10.99	2	0	7/02/2018	C	9/02/2018	
9326307007872	MUNDICARE ANTISEPTIC SPRAY 50ML	APIQ		9326307007872	FA	First Aid	11.49	3	0	7/02/2018	A	7/02/2018	
9326307009227	MUNDICARE COLD DEFENCE ADULT SPRAY	APIQ	31898	9326307009227	CC	Cold & Flu	16.99	-2	0	20/04/2018	A	20/04/2018	
9326307009432	MUNDICARE FRESHENING WASH 200ML	APIQ	41447	9326307009432	FEM	Feminine Hygiene	11.49	0	0	28/12/2018	A	28/12/2018	
9326307007896	MUNDICARE ITCH RELIEF GEL 25GM	APIQ	13450	9326307007896	INS	Insect Replellants	9.99	7	0	9/02/2018	A	26/04/2019	
9326307007933	Mundicare Itch Relief Spray 25ml	APIQ	13602	9326307007933	INS	Insect Replellants	9.99	3	0	1/12/2016	A	9/02/2018	
9326307009234	MUNDICARE KIDS COLD NASAL SPRAY 20M	APIQ	31897	9326307009234	CC	Cold & Flu	16.99	0	0	20/04/2018	A	20/04/2018	
9326307009425	MUNDICARE MOISTURISING WASH 200ML	APIQ	41448	9326307009425	FEM	Feminine Hygiene	11.49	0	0	28/12/2018	A	28/12/2018	
9326307009401	MUNDICARE SENSITIVE WASH 100ML	APIQ	41450	9326307009401	FEM	Feminine Hygiene	7.49	0	0	28/12/2018	A	28/12/2018	
9326307009418	MUNDICARE SENSITIVE WASH 200ML	APIQ	41449	9326307009418	FEM	Feminine Hygiene	11.49	0	0	28/12/2018	A	28/12/2018	
9326307008183	MUNDICARE SKIN RELIEF CREAM 50GM	APIQ	13603	9326307008183	SKN	Skincare	9.99	1	0	28/12/2016	A	28/12/2016	
9314247000404	MUNDICARE SKIN RELIEF POWDER 100g	APIQ	870056	9314247000404	WC	Bandaids/Dressing/ Woundcare	14.99	1	0			21/12/2018	
9346438000283	MUPIROCIN 20MG/G (2% W/W) NASAL OIN	APIQ	47728	9346438000283	DIS	Dispensary	0	2	0	19/05/2020	A	20/05/2020	
5015664001114	MUPIROCIN 20MG/G OINTMENT 15G	1APIQ	15918	5015664001114	DIS	Dispensary	0	-30	0	4/06/2016	A	5/09/2017	
9315850210280	MURELAX TAB 30MG 25	APIQ	578169	9315850210280	DIS	Dispensary	0	-104.12	0			27/10/2016	
9331134016201	MURINE CLEAR EYES 15ML	APIQ	680052	9331134016201	EYE	Eye Care	11.99	45	3			9/09/2020	
9317039000866	MURINE CLEAR EYES G/CN WIPES	APIQ	548464	9317039000866	EYE	Eye Care	18.99	6	0	7/05/2014	A	28/10/2015	
9317039002310	MURINE DRY EYES 10ML	APIQ	40626	9317039002310	EYE	Eye Care	21.99	13	0	12/03/2019	A	12/03/2019	
9317039000880	MURINE EYE MIST 15ML	APIQ	903965	9317039000880	EYE	Eye Care	17.99	6	0	21/04/2015	A	5/06/2017	
9317039002266	MURINE RELIEF 15ML	APIQ	70210	9317039002266	EYE	Eye Care	10.49	1	0	15/06/2020	A	17/06/2020	
9310185557420	MURINE REVITAL EYES 15ML*disc*	APIQ	573973	9310185557420	OBS	Obsolete	11.99	7	0		C	18/06/2018	
9310185265219	MURINE SORE EYES 15ML	APIQ	680079	9310185265219	EYE	Eye Care	11.99	22	0			7/06/2018	
